,latitude,longitude,m,num
0,150.70435588044188,-42.456237394411964,7.316315789473684,38
1,-33.32331721340388,-47.56751527336862,7.225714285714285,35
2,57.14176483038702,17.47133809364549,7.363695652173907,230
3,-95.45546031933773,-19.906569319929034,7.429775280898879,178
4,117.27230846642588,9.744267050309809,7.341936872309891,697
5,-77.43950319202725,16.551216191789784,7.3735436893203845,206
6,-146.04845462134767,44.245707513416825,7.3,39
